Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
948,23.0,0.0,1587.0,28.0,34.0,51075.0,0.0,15.905000009999995,15.905000009999995,0.0,8567.264486312866,,,,,,,,,,,,,,,,5.602115663329941,4.475422339085465,15.735866059169282,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,23.0,0.0,1649.0,29.0,63.0,51138.0,0.0,28.803000010000037,28.803000010000037,0.0,8576.18989443779,,,,,,,,,,,,,,,,9.447504447855861,8.22855304740334,28.245500234467414,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,23.0,0.0,1705.0,30.0,57.0,51195.0,0.0,30.102000010000012,30.102000010000012,0.0,8584.38765001297,,,,,,,,,,,,,,,,13.414561565780648,8.60553173765914,29.380164727043326,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,23.0,0.0,1786.0,31.0,82.0,51277.0,0.0,37.50300001000003,37.50300001000003,0.0,8596.39819765091,,,,,,,,,,,,,,,,13.517663147675744,10.616313526050519,36.44451380884711,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,23.0,0.0,1823.0,32.0,38.0,51315.0,0.0,27.101000010000003,27.101000010000003,0.0,8602.100487470627,,,,,,,,,,,,,,,,12.138742931615743,8.069053347865315,26.678545066596826,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,23.0,0.0,1858.0,33.0,36.0,51351.0,0.0,16.705000010000003,16.705000010000003,0.0,8607.613812446594,,,,,,,,,,,,,,,,6.122160267648731,4.663465881237201,16.507231632264563,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,23.0,0.0,1906.0,34.0,49.0,51400.0,0.0,34.102000010000005,34.102000010000005,0.0,8614.776386499405,,,,,,,,,,,,,,,,14.195051709580554,9.988354179501028,33.454091619559684,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,23.0,0.0,2009.0,35.0,104.0,51504.0,0.0,63.10500001000002,63.10500001000002,0.0,8629.075122356415,,,,,,,,,,,,,,,,30.364901738736226,16.60344456155683,60.03745258349367,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,23.0,0.0,2042.0,36.0,34.0,51538.0,0.0,20.802000010000008,20.802000010000008,0.0,8634.317163467407,,,,,,,,,,,,,,,,8.507470288718057,6.3393922990862706,20.541795285758067,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,23.0,0.0,2162.0,37.0,121.0,51659.0,0.0,51.804000010000046,51.804000010000046,0.0,8650.692122936249,,,,,,,,,,,,,,,,25.27686564338523,12.652597276750967,48.819595728522316,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,23.0,0.0,2173.0,38.0,12.0,51671.0,0.0,6.10200001,6.10200001,0.0,8653.108481645584,,,,,,,,,,,,,,,,2.0252879431941926,2.136226093055526,6.0858076502751395,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,23.0,0.0,2309.0,39.0,137.0,51808.0,0.0,74.40800000999998,74.40800000999998,0.0,8671.531282663345,,,,,,,,,,,,,,,,37.71274508605291,20.405921512838336,69.3484150933902,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,23.0,0.0,2350.0,40.0,42.0,51850.0,0.0,21.002000010000007,21.002000010000007,0.0,8677.775941371918,,,,,,,,,,,,,,,,7.345506309700588,5.988657169055614,20.721555807109386,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,24.0,0.0,93.0,1.0,94.0,51944.0,0.0,61.90300001,61.90300001,0.0,8747.97692489624,,,,,,,,,,,,,,,,30.5445579831286,18.062738124199974,59.12147759516423,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,24.0,0.0,236.0,2.0,144.0,52088.0,0.0,78.30500000000002,78.30500000000002,0.0,8767.336980104446,,,,,,,,,,,,,,,,34.46131525331078,19.184266673862574,73.45048240117775,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,24.0,0.0,249.0,3.0,14.0,52102.0,0.0,8.10200001,8.10200001,0.0,8769.973063230515,,,,,,,,,,,,,,,,2.879271641426402,2.812542371387727,8.07264212078224,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,24.0,0.0,316.0,4.0,68.0,52170.0,0.0,27.502000010000017,27.502000010000017,0.0,8779.707448005676,,,,,,,,,,,,,,,,13.360547642191829,8.362702298448202,26.633476794767926,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,24.0,0.0,395.0,5.0,80.0,52250.0,0.0,52.80100001,52.80100001,0.0,8790.672204256058,,,,,,,,,,,,,,,,25.74990122714586,14.897753103326853,50.81757538844395,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,24.0,0.0,546.0,6.0,152.0,52402.0,0.0,68.60800000000008,68.60800000000008,0.0,8811.13005232811,,,,,,,,,,,,,,,,31.130152109487177,16.71815574709665,63.97131834981727,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,24.0,0.0,579.0,7.0,34.0,52436.0,0.0,19.302000010000015,19.302000010000015,0.0,8816.349529981613,,,,,,,,,,,,,,,,6.550843921834029,6.16623487514561,19.10492708766715,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,24.0,0.0,636.0,8.0,58.0,52494.0,0.0,40.20500001,40.20500001,0.0,8824.655499219894,,,,,,,,,,,,,,,,15.468556904208851,12.545636036441852,39.36265492138147,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,24.0,0.0,741.0,9.0,106.0,52600.0,0.0,44.71200001000002,44.71200001000002,0.0,8839.157522201538,,,,,,,,,,,,,,,,17.722995360306548,13.229222001010822,42.89397947664447,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,24.0,0.0,828.0,10.0,88.0,52688.0,0.0,34.00900001000004,34.00900001000004,0.0,8851.2687022686,,,,,,,,,,,,,,,,14.34356931081057,8.862777302051079,32.79390338334283,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,24.0,0.0,852.0,11.0,25.0,52713.0,0.0,14.802000009999999,14.802000009999999,0.0,8855.295963287354,,,,,,,,,,,,,,,,6.091410254416299,5.074385260012656,14.670476640534542,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,24.0,0.0,879.0,12.0,28.0,52741.0,0.0,17.00200001000001,17.00200001000001,0.0,8859.754962682724,,,,,,,,,,,,,,,,5.838546394761925,5.614573589783982,16.86122047781925,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,24.0,0.0,915.0,13.0,37.0,52778.0,0.0,18.303000010000005,18.303000010000005,0.0,8865.428184986115,,,,,,,,,,,,,,,,6.99512640044563,5.25190708268346,18.069244704288256,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,24.0,0.0,951.0,14.0,37.0,52815.0,0.0,28.301000010000006,28.301000010000006,0.0,8871.01072359085,,,,,,,,,,,,,,,,11.992164391969318,8.970337845113221,27.897179271160276,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,24.0,0.0,1097.0,15.0,147.0,52962.0,0.0,99.00000000000003,99.00000000000003,0.0,8891.472475290298,,,,,,,,,,,,,,,,50.42464724553291,25.058212451280962,91.7297312333856,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,24.0,0.0,1178.0,16.0,82.0,53044.0,0.0,45.00200001000001,45.00200001000001,0.0,8902.815103054047,,,,,,,,,,,,,,,,20.058748746878823,12.367162977265867,43.42066202352634,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,24.0,0.0,1261.0,17.0,84.0,53128.0,0.0,33.606000010000024,33.606000010000024,0.0,8914.431359529495,,,,,,,,,,,,,,,,14.284005688240146,9.89466920166558,32.45288041829436,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,24.0,0.0,1329.0,18.0,69.0,53197.0,0.0,28.102000010000012,28.102000010000012,0.0,8924.224741697311,,,,,,,,,,,,,,,,13.59553822994923,7.235203205188844,27.20470811848194,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,24.0,0.0,1463.0,19.0,135.0,53332.0,0.0,61.61400000000003,61.61400000000003,0.0,8942.519501924515,,,,,,,,,,,,,,,,26.968884521477783,14.502948916277315,58.058227701823824,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,24.0,0.0,1605.0,20.0,143.0,53475.0,0.0,71.61600000000001,71.61600000000001,0.0,8961.75774693489,,,,,,,,,,,,,,,,33.115457375098025,20.017094905697356,66.9805856383745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,24.0,0.0,1629.0,21.0,25.0,53500.0,0.0,12.705000009999997,12.705000009999997,0.0,8965.791858434677,,,,,,,,,,,,,,,,4.895219198921933,4.532417557364156,12.600114864089964,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,24.0,0.0,1648.0,22.0,20.0,53520.0,0.0,10.203000009999998,10.203000009999998,0.0,8969.187959194183,,,,,,,,,,,,,,,,3.5357512624518437,3.2960612604232375,10.145966702716132,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,24.0,0.0,1688.0,23.0,41.0,53561.0,0.0,26.80300001000001,26.80300001000001,0.0,8975.27544093132,,,,,,,,,,,,,,,,11.168927131557961,8.395794470503928,26.382625550287973,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,24.0,0.0,1829.0,24.0,142.0,53703.0,0.0,75.90400000000002,75.90400000000002,0.0,8994.396154403687,,,,,,,,,,,,,,,,37.5382999885395,18.683465243257686,70.68178148309906,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,24.0,0.0,1872.0,25.0,44.0,53747.0,0.0,22.501000010000016,22.501000010000016,0.0,9000.833262205124,,,,,,,,,,,,,,,,8.85892386458872,6.8701805343104745,22.142208492315003,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,24.0,0.0,1905.0,26.0,34.0,53781.0,0.0,26.302000010000008,26.302000010000008,0.0,9006.071108579636,,,,,,,,,,,,,,,,11.063094061231656,8.518307507814653,25.96288078676613,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,24.0,0.0,2040.0,27.0,136.0,53917.0,0.0,65.10700000000001,65.10700000000001,0.0,9024.402248859406,,,,,,,,,,,,,,,,33.1534690336639,19.842125569811618,60.69197365410951,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,24.0,0.0,2071.0,28.0,32.0,53949.0,0.0,12.501000009999995,12.501000009999995,0.0,9029.426453351974,,,,,,,,,,,,,,,,4.428768688171675,3.1855306752636596,12.376084264931615,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,24.0,0.0,2125.0,29.0,55.0,54004.0,0.0,30.602000010000012,30.602000010000012,0.0,9037.301207304,,,,,,,,,,,,,,,,15.73160049673664,9.269344491580576,29.782275859035266,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,24.0,0.0,2208.0,30.0,84.0,54088.0,0.0,47.90500001,47.90500001,0.0,9049.022578954697,,,,,,,,,,,,,,,,20.946043775704634,13.627749003086356,46.21269106768422,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,24.0,0.0,2237.0,31.0,30.0,54118.0,0.0,13.401000009999997,13.401000009999997,0.0,9054.374679327011,,,,,,,,,,,,,,,,5.511897040380555,3.621497493455301,13.254409405234199,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,24.0,0.0,2278.0,32.0,42.0,54160.0,0.0,27.30300001000001,27.30300001000001,0.0,9060.631780862808,,,,,,,,,,,,,,,,10.805690796133664,8.277785718530172,26.886853540899423,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,24.0,0.0,2367.0,33.0,90.0,54250.0,0.0,40.70100001000005,40.70100001000005,0.0,9073.029230833054,,,,,,,,,,,,,,,,15.215737105902779,9.598559185647385,39.38618559316783,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,24.0,0.0,2382.0,34.0,16.0,54266.0,0.0,8.702000009999999,8.702000009999999,0.0,9075.885282993317,,,,,,,,,,,,,,,,2.9136313304074615,2.9606585013265847,8.666962502546436,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,24.0,0.0,2462.0,35.0,81.0,54347.0,0.0,40.30600001000002,40.30600001000002,0.0,9087.137204170227,,,,,,,,,,,,,,,,17.937736300819004,12.398290470221905,38.90989099693141,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,24.0,0.0,2531.0,36.0,70.0,54417.0,0.0,35.507000010000034,35.507000010000034,0.0,9096.97852063179,,,,,,,,,,,,,,,,13.738410745346753,9.591550227752599,34.59364331188295,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,24.0,0.0,2548.0,37.0,18.0,54435.0,0.0,9.702000009999999,9.702000009999999,0.0,9100.14974474907,,,,,,,,,,,,,,,,3.6179085674283553,3.262734501154223,9.650145710063784,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,24.0,0.0,2560.0,38.0,13.0,54448.0,0.0,8.10100001,8.10100001,0.0,9102.636746406555,,,,,,,,,,,,,,,,3.1182164257630642,2.7966393482179703,8.0716530659568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,24.0,0.0,2581.0,39.0,22.0,54470.0,0.0,12.502000009999998,12.502000009999998,0.0,9106.340591669083,,,,,,,,,,,,,,,,4.104151164428043,4.211392662084115,12.428241076623635,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,24.0,0.0,2722.0,40.0,142.0,54612.0,0.0,81.41,81.41,0.0,9125.481100797653,,,,,,,,,,,,,,,,39.02018889970577,22.22007985106263,75.98413750264413,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,25.0,0.0,51.0,1.0,52.0,54664.0,0.0,35.40200001,35.40200001,0.0,9206.11895942688,,,,,,,,,,,,,,,,17.37863669829644,11.779973904074012,34.55023977816505,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,25.0,0.0,197.0,2.0,147.0,54811.0,0.0,78.9,78.9,0.0,9225.89571261406,,,,,,,,,,,,,,,,38.06074548465325,19.4317906741764,73.41654770694761,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,25.0,0.0,222.0,3.0,26.0,54837.0,0.0,12.30100001,12.30100001,0.0,9230.073168992996,,,,,,,,,,,,,,,,4.6355109202009395,3.6789811783298703,12.19730954654152,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,25.0,0.0,262.0,4.0,41.0,54878.0,0.0,18.60800001000001,18.60800001000001,0.0,9236.155119419098,,,,,,,,,,,,,,,,6.6330398941837725,5.630576097451497,18.361039453686335,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,25.0,0.0,301.0,5.0,40.0,54918.0,0.0,27.201000010000012,27.201000010000012,0.0,9242.107697963715,,,,,,,,,,,,,,,,10.479872096204456,8.459294328860334,26.81910410235038,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,25.0,0.0,317.0,6.0,17.0,54935.0,0.0,9.302000009999999,9.302000009999999,0.0,9245.115406036377,,,,,,,,,,,,,,,,3.0615437267481993,3.1792896026257824,9.262277587959991,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,25.0,0.0,462.0,7.0,146.0,55081.0,0.0,75.20300000000006,75.20300000000006,0.0,9264.688011169434,,,,,,,,,,,,,,,,36.32565266390593,17.801170347740044,70.00578614988358,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,25.0,0.0,597.0,8.0,136.0,55217.0,0.0,61.51300000000001,61.51300000000001,0.0,9283.673562765121,,,,,,,,,,,,,,,,31.908269014702025,15.017058301652533,57.26264632934458,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,25.0,0.0,615.0,9.0,19.0,55236.0,0.0,9.702000009999999,9.702000009999999,0.0,9286.973440408707,,,,,,,,,,,,,,,,3.592578953684136,3.091418779011887,9.64698056940309,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,25.0,0.0,635.0,10.0,21.0,55257.0,0.0,9.802000009999999,9.802000009999999,0.0,9290.48215174675,,,,,,,,,,,,,,,,3.625009040904316,3.1093717260385345,9.73923906825016,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,25.0,0.0,660.0,11.0,26.0,55283.0,0.0,15.001000009999998,15.001000009999998,0.0,9294.663115978241,,,,,,,,,,,,,,,,7.172539270513003,4.743855112514581,14.836523051288466,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,25.0,0.0,680.0,12.0,21.0,55304.0,0.0,11.304000009999998,11.304000009999998,0.0,9298.17428612709,,,,,,,,,,,,,,,,3.5258577515561123,3.83968477713558,11.24472758255143,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,25.0,0.0,721.0,13.0,42.0,55346.0,0.0,19.00400001000001,19.00400001000001,0.0,9304.426731824875,,,,,,,,,,,,,,,,7.409844723155693,5.906430530874617,18.71891529164226,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,25.0,0.0,787.0,14.0,67.0,55413.0,0.0,30.905000010000016,30.905000010000016,0.0,9313.830614328384,,,,,,,,,,,,,,,,14.458481639002633,8.796740624662103,29.980720942768603,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,25.0,0.0,837.0,15.0,51.0,55464.0,0.0,22.70900001,22.70900001,0.0,9321.180716276169,,,,,,,,,,,,,,,,9.308854904214847,5.896405366415992,22.265823087877138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,25.0,0.0,956.0,16.0,120.0,55584.0,0.0,58.80600001000004,58.80600001000004,0.0,9337.488011360168,,,,,,,,,,,,,,,,24.645058557367566,15.074031467280959,55.92916720888216,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,25.0,0.0,1001.0,17.0,46.0,55630.0,0.0,19.608000010000005,19.608000010000005,0.0,9344.282680988312,,,,,,,,,,,,,,,,6.784682946767561,5.382866409047446,19.322011288684152,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,25.0,0.0,1072.0,18.0,72.0,55702.0,0.0,37.90700001,37.90700001,0.0,9354.386856555939,,,,,,,,,,,,,,,,17.757506281488034,12.454090625492931,36.68289996397835,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,25.0,0.0,1084.0,19.0,13.0,55715.0,0.0,4.204000010000001,4.204000010000001,0.0,9356.944411277771,,,,,,,,,,,,,,,,0.985187502967524,1.3857082779393353,4.196374134098488,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,25.0,0.0,1233.0,20.0,150.0,55865.0,0.0,79.40599999999999,79.40599999999999,0.0,9377.094414710999,,,,,,,,,,,,,,,,32.715714568341255,21.29311695238257,74.60596449381099,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,25.0,0.0,1266.0,21.0,34.0,55899.0,0.0,18.902000010000005,18.902000010000005,0.0,9382.266222000122,,,,,,,,,,,,,,,,9.029760353619219,6.0469151444925995,18.622640558889465,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,25.0,0.0,1276.0,22.0,11.0,55910.0,0.0,5.60100001,5.60100001,0.0,9384.473468780518,,,,,,,,,,,,,,,,2.2762721737948417,1.9946017318124445,5.583821109371423,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,25.0,0.0,1335.0,23.0,60.0,55970.0,0.0,38.90200001000001,38.90200001000001,0.0,9393.608775377274,,,,,,,,,,,,,,,,16.08121432283835,11.036954787899564,37.99119956451706,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,25.0,0.0,1441.0,24.0,107.0,56077.0,0.0,54.503000010000044,54.503000010000044,0.0,9408.311643838882,,,,,,,,,,,,,,,,19.777570918627884,15.26043956266471,52.45903652915462,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,25.0,0.0,1503.0,25.0,63.0,56140.0,0.0,33.90100001000001,33.90100001000001,0.0,9417.190526247025,,,,,,,,,,,,,,,,15.192076620239625,8.528220257636697,32.99208334288803,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,25.0,0.0,1552.0,26.0,50.0,56190.0,0.0,30.101000010000003,30.101000010000003,0.0,9424.452077388763,,,,,,,,,,,,,,,,13.099565241746731,8.391788212610601,29.488609923077487,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,25.0,0.0,1589.0,27.0,38.0,56228.0,0.0,18.40400001000001,18.40400001000001,0.0,9430.136806488037,,,,,,,,,,,,,,,,7.345040719563096,5.934264661423438,18.150383887263434,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,25.0,0.0,1645.0,28.0,57.0,56285.0,0.0,24.103000010000013,24.103000010000013,0.0,9438.270685195923,,,,,,,,,,,,,,,,9.855661786242745,6.4983478032389295,23.57465760757799,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,25.0,0.0,1676.0,29.0,32.0,56317.0,0.0,15.502000009999996,15.502000009999996,0.0,9443.240731239319,,,,,,,,,,,,,,,,5.919219133864709,4.405448990552957,15.3338380549051,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,25.0,0.0,1712.0,30.0,37.0,56354.0,0.0,13.008000009999993,13.008000009999993,0.0,9448.895738363266,,,,,,,,,,,,,,,,4.18316568773982,3.5085054027776756,12.870276321562931,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,25.0,0.0,1747.0,31.0,36.0,56390.0,0.0,11.601000009999995,11.601000009999995,0.0,9454.370236873627,,,,,,,,,,,,,,,,5.818443353334004,2.983751854903881,11.408763255889195,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,25.0,0.0,1817.0,32.0,71.0,56461.0,0.0,28.209000010000008,28.209000010000008,0.0,9464.435392141342,,,,,,,,,,,,,,,,13.290635448148496,7.622830698179963,27.305961490119724,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,25.0,0.0,1866.0,33.0,50.0,56511.0,0.0,25.202000010000006,25.202000010000006,0.0,9471.690911054611,,,,,,,,,,,,,,,,11.943158358377028,7.674732132942924,24.64142667711665,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,25.0,0.0,2017.0,34.0,152.0,56663.0,0.0,79.401,79.401,0.0,9492.050092220306,,,,,,,,,,,,,,,,36.68265757184321,18.115937356223416,73.93585456121288,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,25.0,0.0,2112.0,35.0,96.0,56759.0,0.0,33.315000010000034,33.315000010000034,0.0,9505.191483259201,,,,,,,,,,,,,,,,12.383553683534554,8.989906267065628,32.170733143207435,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,25.0,0.0,2260.0,36.0,149.0,56908.0,0.0,78.89999999999984,78.89999999999984,0.0,9525.24268579483,,,,,,,,,,,,,,,,31.095647116601928,23.469644260695603,74.37221644318608,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,25.0,0.0,2319.0,37.0,60.0,56968.0,0.0,31.60100001000001,31.60100001000001,0.0,9533.799596309662,,,,,,,,,,,,,,,,14.341500665583574,8.717253102198374,30.785637107838408,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,25.0,0.0,2356.0,38.0,38.0,57006.0,0.0,17.90100001,17.90100001,0.0,9539.481447935104,,,,,,,,,,,,,,,,6.348030298464914,5.281717083546935,17.683806695652454,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,25.0,0.0,2503.0,39.0,148.0,57154.0,0.0,83.79999999999998,83.79999999999998,0.0,9559.939202547073,,,,,,,,,,,,,,,,38.93865804335705,22.267081975697227,78.15417143906564,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,25.0,0.0,2518.0,40.0,16.0,57170.0,0.0,5.9030000099999995,5.9030000099999995,0.0,9562.879263877869,,,,,,,,,,,,,,,,1.5192963943167426,1.9009106249599892,5.886096660745996,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,26.0,0.0,57.0,1.0,58.0,57228.0,0.0,26.10500001000003,26.10500001000003,0.0,9625.589968204498,,,,,,,,,,,,,,,,9.96071534450707,7.440680976466622,25.56280203740049,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,26.0,0.0,67.0,2.0,11.0,57239.0,0.0,3.30200001,3.30200001,0.0,9627.8407330513,,,,,,,,,,,,,,,,0.830684523335818,1.0831647904858674,3.2969901549215637,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
